C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/15/2017,00:00:00,REGULAR,463307,721139
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/14/2017,20:00:00,REGULAR,463137,720963
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/14/2017,16:00:00,REGULAR,462869,720676
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/14/2017,12:00:00,REGULAR,462647,720336
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/14/2017,08:00:00,REGULAR,462534,720035
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/14/2017,04:00:00,REGULAR,462510,719951
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/14/2017,00:00:00,REGULAR,462469,719917
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/13/2017,20:00:00,REGULAR,462186,719759
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/13/2017,16:00:00,REGULAR,461560,719333
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/13/2017,12:00:00,REGULAR,461267,718951
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/13/2017,08:00:00,REGULAR,461116,718188
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/13/2017,04:00:00,REGULAR,461086,717911
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/13/2017,00:00:00,REGULAR,461048,717882
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/12/2017,20:00:00,REGULAR,460771,717712
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/12/2017,16:00:00,REGULAR,460202,717208
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/12/2017,12:00:00,REGULAR,459875,716849
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/12/2017,08:00:00,REGULAR,459751,716107
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/12/2017,04:00:00,REGULAR,459717,715763
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/12/2017,00:00:00,REGULAR,459685,715743
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/11/2017,20:00:00,REGULAR,459426,715566
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/11/2017,16:00:00,REGULAR,458812,715060
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/11/2017,12:00:00,REGULAR,458492,714731
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/11/2017,08:00:00,REGULAR,458338,713911
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/11/2017,04:00:00,REGULAR,458305,713585
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/11/2017,00:00:00,REGULAR,458278,713563
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/10/2017,20:00:00,REGULAR,458002,713409
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/10/2017,16:00:00,REGULAR,457446,712870
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/10/2017,12:00:00,REGULAR,457140,712541
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/10/2017,08:00:00,REGULAR,457011,711799
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/10/2017,04:00:00,REGULAR,456980,711496
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/10/2017,00:00:00,REGULAR,456953,711477
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/09/2017,20:00:00,REGULAR,456752,711361
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/09/2017,16:00:00,REGULAR,456286,710928
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/09/2017,12:00:00,REGULAR,456030,710549
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/09/2017,08:00:00,REGULAR,455909,709965
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/09/2017,04:00:00,REGULAR,455873,709766
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/09/2017,00:00:00,REGULAR,455845,709756
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/08/2017,20:00:00,REGULAR,455671,709616
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/08/2017,16:00:00,REGULAR,455426,709320
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/08/2017,12:00:00,REGULAR,455246,709014
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/08/2017,08:00:00,REGULAR,455177,708788
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/08/2017,04:00:00,REGULAR,455157,708734
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/08/2017,00:00:00,REGULAR,455106,708704
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/07/2017,20:00:00,REGULAR,454909,708511
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/07/2017,16:00:00,REGULAR,454629,708192
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/07/2017,12:00:00,REGULAR,454426,707843
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/07/2017,08:00:00,REGULAR,454321,707527
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/07/2017,04:00:00,REGULAR,454296,707444
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/07/2017,00:00:00,REGULAR,454253,707399
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/06/2017,20:00:00,REGULAR,454002,707244
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/06/2017,16:00:00,REGULAR,453454,706775
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/06/2017,12:00:00,REGULAR,453129,706403
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/06/2017,08:00:00,REGULAR,452986,705695
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/06/2017,04:00:00,REGULAR,452940,705388
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/06/2017,00:00:00,REGULAR,452920,705368
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/05/2017,20:00:00,REGULAR,452677,705197
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/05/2017,16:00:00,REGULAR,452117,704718
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/05/2017,12:00:00,REGULAR,451811,704345
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/05/2017,08:00:00,REGULAR,451668,703641
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/05/2017,04:00:00,REGULAR,451634,703321
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/05/2017,00:00:00,REGULAR,451605,703303
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/04/2017,20:00:00,REGULAR,451352,703134
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/04/2017,16:00:00,REGULAR,450776,702630
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/04/2017,12:00:00,REGULAR,450477,702262
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/04/2017,08:00:00,REGULAR,450331,701582
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/04/2017,04:00:00,REGULAR,450279,701279
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/04/2017,00:00:00,REGULAR,450264,701260
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/03/2017,20:00:00,REGULAR,450000,701094
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/03/2017,16:00:00,REGULAR,449425,700561
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/03/2017,12:00:00,REGULAR,449150,700223
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/03/2017,08:00:00,REGULAR,448984,699494
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/03/2017,04:00:00,REGULAR,448939,699185
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/03/2017,00:00:00,REGULAR,448921,699173
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/02/2017,20:00:00,REGULAR,448696,699036
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/02/2017,16:00:00,REGULAR,448163,698504
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/02/2017,12:00:00,REGULAR,447861,698196
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/02/2017,08:00:00,REGULAR,447682,697460
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/02/2017,04:00:00,REGULAR,447638,697182
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/02/2017,00:00:00,REGULAR,447619,697175
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/01/2017,20:00:00,REGULAR,447439,697055
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/01/2017,16:00:00,REGULAR,447227,696778
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/01/2017,12:00:00,REGULAR,447015,696471
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/01/2017,08:00:00,REGULAR,446940,696253
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/01/2017,04:00:00,REGULAR,446930,696204
A002,R051,02-03-01,59 ST,NQR456W,BMT,10/01/2017,00:00:00,REGULAR,446909,696166
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/30/2017,20:00:00,REGULAR,446686,696033
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/30/2017,16:00:00,REGULAR,446390,695740
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/30/2017,12:00:00,REGULAR,446116,695400
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/30/2017,08:00:00,REGULAR,445993,695080
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/30/2017,04:00:00,REGULAR,445970,694997
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/30/2017,00:00:00,REGULAR,445928,694971
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/29/2017,20:00:00,REGULAR,445676,694828
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/29/2017,16:00:00,REGULAR,445077,694425
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/29/2017,12:00:00,REGULAR,444760,694069
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/29/2017,08:00:00,REGULAR,444638,693308
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/29/2017,04:00:00,REGULAR,444607,693008
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/29/2017,00:00:00,REGULAR,444579,692977
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/28/2017,20:00:00,REGULAR,444329,692750
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/28/2017,16:00:00,REGULAR,443858,692270
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/28/2017,12:00:00,REGULAR,443555,691871
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/28/2017,08:00:00,REGULAR,443369,691132
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/28/2017,04:00:00,REGULAR,443330,690828
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/28/2017,00:00:00,REGULAR,443309,690808
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/27/2017,20:00:00,REGULAR,443017,690640
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/27/2017,16:00:00,REGULAR,442447,690104
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/27/2017,12:00:00,REGULAR,442161,689710
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/27/2017,08:00:00,REGULAR,442017,688945
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/27/2017,04:00:00,REGULAR,441972,688608
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/27/2017,00:00:00,REGULAR,441954,688590
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/26/2017,20:00:00,REGULAR,441659,688420
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/26/2017,16:00:00,REGULAR,440996,687921
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/26/2017,12:00:00,REGULAR,440695,687575
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/26/2017,08:00:00,REGULAR,440522,686839
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/26/2017,04:00:00,REGULAR,440468,686541
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/26/2017,00:00:00,REGULAR,440445,686530
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/25/2017,20:00:00,REGULAR,440221,686375
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/25/2017,16:00:00,REGULAR,439664,685924
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/25/2017,12:00:00,REGULAR,439359,685577
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/25/2017,08:00:00,REGULAR,439218,684868
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/25/2017,04:00:00,REGULAR,439172,684581
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/25/2017,00:00:00,REGULAR,439157,684573
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/24/2017,20:00:00,REGULAR,438960,684456
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/24/2017,16:00:00,REGULAR,438691,684187
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/24/2017,12:00:00,REGULAR,438491,683865
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/24/2017,08:00:00,REGULAR,438383,683626
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/24/2017,04:00:00,REGULAR,438360,683574
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/24/2017,00:00:00,REGULAR,438306,683534
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/23/2017,20:00:00,REGULAR,438096,683371
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/23/2017,16:00:00,REGULAR,437777,683060
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/23/2017,12:00:00,REGULAR,437540,682724
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/23/2017,08:00:00,REGULAR,437421,682438
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/23/2017,04:00:00,REGULAR,437395,682320
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/23/2017,00:00:00,REGULAR,437343,682268
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/22/2017,20:00:00,REGULAR,437115,682090
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/22/2017,16:00:00,REGULAR,436595,681625
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/22/2017,12:00:00,REGULAR,436313,681276
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/22/2017,08:00:00,REGULAR,436156,680686
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/22/2017,04:00:00,REGULAR,436130,680427
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/22/2017,00:00:00,REGULAR,436108,680401
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/21/2017,20:00:00,REGULAR,435862,680226
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/21/2017,16:00:00,REGULAR,435300,679771
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/21/2017,12:00:00,REGULAR,435003,679457
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/21/2017,08:00:00,REGULAR,434858,678832
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/21/2017,04:00:00,REGULAR,434821,678572
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/21/2017,00:00:00,REGULAR,434783,678554
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/20/2017,20:00:00,REGULAR,434532,678392
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/20/2017,16:00:00,REGULAR,433995,677891
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/20/2017,12:00:00,REGULAR,433661,677501
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/20/2017,08:00:00,REGULAR,433505,676785
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/20/2017,04:00:00,REGULAR,433460,676471
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/20/2017,00:00:00,REGULAR,433431,676447
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/19/2017,20:00:00,REGULAR,433200,676274
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/19/2017,16:00:00,REGULAR,432645,675749
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/19/2017,12:00:00,REGULAR,432348,675363
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/19/2017,08:00:00,REGULAR,432196,674578
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/19/2017,04:00:00,REGULAR,432153,674257
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/19/2017,00:00:00,REGULAR,432127,674235
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/18/2017,20:00:00,REGULAR,431884,674081
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/18/2017,16:00:00,REGULAR,431330,673514
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/18/2017,12:00:00,REGULAR,431048,673158
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/18/2017,08:00:00,REGULAR,430904,672404
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/18/2017,04:00:00,REGULAR,430848,672096
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/18/2017,00:00:00,REGULAR,430827,672083
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/17/2017,20:00:00,REGULAR,430633,671919
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/17/2017,16:00:00,REGULAR,430377,671621
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/17/2017,12:00:00,REGULAR,430193,671304
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/17/2017,08:00:00,REGULAR,430099,671037
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/17/2017,04:00:00,REGULAR,430079,670990
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/17/2017,00:00:00,REGULAR,430031,670952
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/16/2017,20:00:00,REGULAR,429817,670771
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/16/2017,16:00:00,REGULAR,429526,670410
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/16/2017,12:00:00,REGULAR,429302,670063
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/16/2017,08:00:00,REGULAR,429207,669746
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/16/2017,04:00:00,REGULAR,429183,669647
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/16/2017,00:00:00,REGULAR,429127,669597
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/15/2017,20:00:00,REGULAR,428853,669431
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/15/2017,16:00:00,REGULAR,428331,668974
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/15/2017,12:00:00,REGULAR,428025,668621
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/15/2017,08:00:00,REGULAR,427893,667939
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/15/2017,04:00:00,REGULAR,427845,667654
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/15/2017,00:00:00,REGULAR,427803,667638
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/14/2017,20:00:00,REGULAR,427503,667437
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/14/2017,16:00:00,REGULAR,426858,666912
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/14/2017,12:00:00,REGULAR,426510,666515
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/14/2017,08:00:00,REGULAR,426345,665895
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/14/2017,04:00:00,REGULAR,426296,665590
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/14/2017,00:00:00,REGULAR,426268,665575
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/13/2017,20:00:00,REGULAR,426029,665431
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/13/2017,16:00:00,REGULAR,425453,664890
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/13/2017,12:00:00,REGULAR,425133,664569
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/13/2017,08:00:00,REGULAR,424967,663789
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/13/2017,04:00:00,REGULAR,424932,663491
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/13/2017,00:00:00,REGULAR,424907,663475
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/12/2017,20:00:00,REGULAR,424675,663305
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/12/2017,16:00:00,REGULAR,424056,662856
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/12/2017,12:00:00,REGULAR,423750,662522
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/12/2017,08:00:00,REGULAR,423600,661789
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/12/2017,04:00:00,REGULAR,423558,661466
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/12/2017,00:00:00,REGULAR,423543,661447
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/11/2017,20:00:00,REGULAR,423278,661279
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/11/2017,16:00:00,REGULAR,422708,660807
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/11/2017,12:00:00,REGULAR,422402,660497
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/11/2017,08:00:00,REGULAR,422248,659851
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/11/2017,04:00:00,REGULAR,422206,659573
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/11/2017,00:00:00,REGULAR,422181,659557
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/10/2017,20:00:00,REGULAR,422022,659429
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/10/2017,16:00:00,REGULAR,421804,659170
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/10/2017,12:00:00,REGULAR,421614,658882
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/10/2017,08:00:00,REGULAR,421520,658640
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/10/2017,04:00:00,REGULAR,421511,658608
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/10/2017,00:00:00,REGULAR,421475,658581
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/09/2017,20:00:00,REGULAR,421282,658432
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/09/2017,16:00:00,REGULAR,420973,658126
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/09/2017,12:00:00,REGULAR,420740,657823
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/09/2017,08:00:00,REGULAR,420618,657543
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/09/2017,04:00:00,REGULAR,420605,657447
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/09/2017,00:00:00,REGULAR,420561,657395
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/01/2017,20:00:00,REGULAR,412879,646499
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/01/2017,16:00:00,REGULAR,412460,646143
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/01/2017,12:00:00,REGULAR,412092,645808
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/01/2017,08:00:00,REGULAR,411953,645249
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/01/2017,04:00:00,REGULAR,411920,645037
A002,R051,02-03-01,59 ST,NQR456W,BMT,09/01/2017,00:00:00,REGULAR,411899,645012
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/31/2017,20:00:00,REGULAR,411651,644867
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/31/2017,16:00:00,REGULAR,411141,644414
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/31/2017,12:00:00,REGULAR,410863,644084
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/31/2017,08:00:00,REGULAR,410707,643442
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/31/2017,04:00:00,REGULAR,410680,643203
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/31/2017,00:00:00,REGULAR,410660,643170
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/30/2017,20:00:00,REGULAR,410402,643018
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/30/2017,16:00:00,REGULAR,409861,642617
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/30/2017,12:00:00,REGULAR,409584,642281
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/30/2017,08:00:00,REGULAR,409403,641645
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/30/2017,04:00:00,REGULAR,409363,641410
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/30/2017,00:00:00,REGULAR,409346,641384
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/29/2017,20:00:00,REGULAR,409138,641243
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/29/2017,16:00:00,REGULAR,408592,640834
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/29/2017,12:00:00,REGULAR,408336,640595
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/29/2017,08:00:00,REGULAR,408149,640065
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/29/2017,04:00:00,REGULAR,408124,639847
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/29/2017,00:00:00,REGULAR,408105,639831
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/28/2017,20:00:00,REGULAR,407855,639774
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/28/2017,16:00:00,REGULAR,407278,639465
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/28/2017,12:00:00,REGULAR,407026,639193
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/28/2017,08:00:00,REGULAR,406875,638584
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/28/2017,04:00:00,REGULAR,406852,638352
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/28/2017,00:00:00,REGULAR,406848,638339
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/27/2017,20:00:00,REGULAR,406690,638230
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/27/2017,16:00:00,REGULAR,406461,638003
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/27/2017,12:00:00,REGULAR,406288,637770
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/27/2017,08:00:00,REGULAR,406210,637596
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/27/2017,04:00:00,REGULAR,406197,637552
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/27/2017,00:00:00,REGULAR,406160,637519
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/26/2017,20:00:00,REGULAR,405992,637387
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/26/2017,16:00:00,REGULAR,405765,637158
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/26/2017,12:00:00,REGULAR,405563,636893
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/26/2017,08:00:00,REGULAR,405468,636669
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/26/2017,04:00:00,REGULAR,405454,636593
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/26/2017,00:00:00,REGULAR,405423,636571
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/25/2017,20:00:00,REGULAR,405211,636382
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/25/2017,16:00:00,REGULAR,404731,635954
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/25/2017,12:00:00,REGULAR,404467,635613
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/25/2017,08:00:00,REGULAR,404298,635034
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/25/2017,04:00:00,REGULAR,404275,634807
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/25/2017,00:00:00,REGULAR,404250,634797
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/24/2017,20:00:00,REGULAR,403999,634644
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/24/2017,16:00:00,REGULAR,403517,634167
A002,R051,02-03-01,59 ST,NQR456W,BMT,08/24/2017,12:00:00,REGULAR,403229,633859
